日期,净值,购买,购买净值,总成本,剩余,出售,出售总值
2022-03-17,2.182400,200.000000,11200.000000,33400.000000,9046.633429,0.000000,23962.184853
2022-03-18,2.179500,0.000000,11200.000000,33400.000000,9034.612152,0.000000,23962.184853
2022-03-21,2.147700,0.000000,11200.000000,33400.000000,8902.792621,0.000000,23962.184853
2022-03-22,2.166900,0.000000,11200.000000,33400.000000,8982.381772,0.000000,23962.184853
2022-03-23,2.186600,0.000000,11200.000000,33400.000000,9064.043556,0.000000,23962.184853
2022-03-24,2.145100,200.000000,11400.000000,33600.000000,9092.014924,0.000000,23962.184853
2022-03-25,2.087300,0.000000,11400.000000,33600.000000,8847.029393,0.000000,23962.184853
2022-03-28,2.071600,0.000000,11400.000000,33600.000000,8780.484880,0.000000,23962.184853
2022-03-29,2.075300,0.000000,11400.000000,33600.000000,8796.167345,0.000000,23962.184853
2022-03-30,2.134000,0.000000,11400.000000,33600.000000,9044.967529,0.000000,23962.184853
2022-03-31,2.116500,200.000000,11600.000000,33800.000000,9170.793709,0.000000,23962.184853
2022-04-01,2.144400,0.000000,11600.000000,33800.000000,9291.684399,0.000000,23962.184853
2022-04-06,2.144300,0.000000,11600.000000,33800.000000,9291.251099,0.000000,23962.184853
2022-04-07,2.127700,0.000000,11600.000000,33800.000000,9219.323305,0.000000,23962.184853
2022-04-08,2.125700,0.000000,11600.000000,33800.000000,9210.657306,0.000000,23962.184853
2022-04-11,2.048800,200.000000,11800.000000,34000.000000,9077.449635,0.000000,23962.184853
2022-04-12,2.113200,0.000000,11800.000000,34000.000000,9362.781417,0.000000,23962.184853
2022-04-13,2.112100,0.000000,11800.000000,34000.000000,9357.907738,0.000000,23962.184853
2022-04-14,2.162000,0.000000,11800.000000,34000.000000,9578.995563,0.000000,23962.184853
2022-04-15,2.165600,0.000000,11800.000000,34000.000000,9594.945787,0.000000,23962.184853
2022-04-18,2.144200,200.000000,12000.000000,34200.000000,9700.130567,0.000000,23962.184853
2022-04-19,2.107300,0.000000,12000.000000,34200.000000,9533.198930,0.000000,23962.184853
2022-04-20,2.109300,0.000000,12000.000000,34200.000000,9542.246715,0.000000,23962.184853
2022-04-21,2.078500,0.000000,12000.000000,34200.000000,9402.910822,0.000000,23962.184853
2022-04-22,2.105200,0.000000,12000.000000,34200.000000,9523.698755,0.000000,23962.184853
2022-04-25,2.014000,200.000000,12200.000000,34400.000000,9311.119748,0.000000,23962.184853
2022-04-26,2.049000,0.000000,12200.000000,34400.000000,9472.931660,0.000000,23962.184853
2022-04-27,2.084700,0.000000,12200.000000,34400.000000,9637.979810,0.000000,23962.184853
2022-04-28,2.120400,0.000000,12200.000000,34400.000000,9803.027961,0.000000,23962.184853
2022-04-29,2.195200,0.000000,12200.000000,34400.000000,10148.843133,0.000000,23962.184853
2022-05-05,2.157500,200.000000,12400.000000,34600.000000,10174.548588,0.000000,23962.184853
2022-05-06,2.077600,0.000000,12400.000000,34600.000000,9797.748387,0.000000,23962.184853
2022-05-09,2.053100,0.000000,12400.000000,34600.000000,9682.208902,0.000000,23962.184853
2022-05-10,2.066100,0.000000,12400.000000,34600.000000,9743.515568,0.000000,23962.184853
2022-05-11,2.091000,0.000000,12400.000000,34600.000000,9860.941412,0.000000,23962.184853
2022-05-12,2.083100,200.000000,12600.000000,34800.000000,10023.685823,0.000000,23962.184853
2022-05-13,2.102600,0.000000,12600.000000,34800.000000,10117.518031,0.000000,23962.184853
2022-05-16,2.080400,0.000000,12600.000000,34800.000000,10010.693671,0.000000,23962.184853
2022-05-17,2.123600,0.000000,12600.000000,34800.000000,10218.568102,0.000000,23962.184853
2022-05-18,2.108400,0.000000,12600.000000,34800.000000,10145.427099,0.000000,23962.184853
2022-05-19,2.071200,200.000000,12800.000000,35000.000000,10166.424116,0.000000,23962.184853
2022-05-20,2.140100,0.000000,12800.000000,35000.000000,10504.617734,0.000000,23962.184853
2022-05-23,2.102100,0.000000,12800.000000,35000.000000,10318.095855,0.000000,23962.184853
2022-05-24,2.060000,0.000000,12800.000000,35000.000000,10111.449247,0.000000,23962.184853
2022-05-25,2.053400,0.000000,12800.000000,35000.000000,10079.053341,0.000000,23962.184853
2022-05-26,2.051900,200.000000,13000.000000,35200.000000,10271.690635,0.000000,23962.184853
2022-05-27,2.078000,0.000000,13000.000000,35200.000000,10402.345699,0.000000,23962.184853
2022-05-30,2.125500,0.000000,13000.000000,35200.000000,10640.127904,0.000000,23962.184853
2022-05-31,2.177400,0.000000,13000.000000,35200.000000,10899.936249,0.000000,23962.184853
2022-06-01,2.169400,0.000000,13000.000000,35200.000000,10859.888720,0.000000,23962.184853
2022-06-02,2.155900,200.000000,13200.000000,35400.000000,10992.308514,0.000000,23962.184853
2022-06-06,2.194500,0.000000,13200.000000,35400.000000,11189.118714,0.000000,23962.184853
2022-06-07,2.210600,0.000000,13200.000000,35400.000000,11271.207942,0.000000,23962.184853
2022-06-08,2.271600,0.000000,13200.000000,35400.000000,11582.229241,0.000000,23962.184853
2022-06-09,2.248600,0.000000,13200.000000,35400.000000,11464.958915,0.000000,23962.184853
2022-06-10,2.268500,200.000000,13400.000000,35600.000000,11766.423241,0.000000,23962.184853
2022-06-13,2.202600,0.000000,13400.000000,35600.000000,11424.608257,0.000000,23962.184853
2022-06-14,2.221700,0.000000,13400.000000,35600.000000,11523.677547,0.000000,23962.184853
2022-06-15,2.257500,0.000000,13400.000000,35600.000000,11709.367629,0.000000,23962.184853
2022-06-16,2.224200,0.000000,13400.000000,35600.000000,11536.644731,0.000000,23962.184853
2022-06-17,2.261300,200.000000,13600.000000,35800.000000,11929.077749,0.000000,23962.184853
2022-06-20,2.281200,0.000000,13600.000000,35800.000000,12034.056588,0.000000,23962.184853
2022-06-21,2.295000,0.000000,13600.000000,35800.000000,12106.855983,0.000000,23962.184853
2022-06-22,2.256400,0.000000,13600.000000,35800.000000,11903.228689,0.000000,23962.184853
2022-06-23,2.275800,0.000000,13600.000000,35800.000000,12005.569868,0.000000,23962.184853
2022-06-24,2.325900,200.000000,13800.000000,36000.000000,12469.863325,0.000000,23962.184853
2022-06-27,2.376500,0.000000,13800.000000,36000.000000,12741.145446,0.000000,23962.184853
2022-06-28,2.388000,0.000000,13800.000000,36000.000000,12802.800473,0.000000,23962.184853
2022-06-29,2.358100,0.000000,13800.000000,36000.000000,12642.497402,0.000000,23962.184853
2022-06-30,2.395900,0.000000,13800.000000,36000.000000,12845.154796,0.000000,23962.184853
2022-07-01,2.385500,200.000000,14000.000000,36200.000000,12989.397206,0.000000,23962.184853
2022-07-04,2.376600,0.000000,14000.000000,36200.000000,12940.935402,0.000000,23962.184853
2022-07-05,2.374700,0.000000,14000.000000,36200.000000,12930.589623,0.000000,23962.184853
2022-07-06,2.337700,0.000000,14000.000000,36200.000000,12729.119199,0.000000,23962.184853
2022-07-07,2.327600,0.000000,14000.000000,36200.000000,12674.123219,0.000000,23962.184853
2022-07-08,2.333600,200.000000,14200.000000,36400.000000,12906.794098,0.000000,23962.184853
2022-07-11,2.278600,0.000000,14200.000000,36400.000000,12602.597288,0.000000,23962.184853
2022-07-12,2.265000,0.000000,14200.000000,36400.000000,12527.377713,0.000000,23962.184853
2022-07-13,2.262700,0.000000,14200.000000,36400.000000,12514.656756,0.000000,23962.184853
2022-07-14,2.256600,0.000000,14200.000000,36400.000000,12480.918564,0.000000,23962.184853
2022-07-15,2.236300,200.000000,14400.000000,36600.000000,12568.642287,0.000000,23962.184853
2022-07-18,2.252000,0.000000,14400.000000,36600.000000,12656.880754,0.000000,23962.184853
2022-07-19,2.251000,0.000000,14400.000000,36600.000000,12651.260470,0.000000,23962.184853
2022-07-20,2.274200,0.000000,14400.000000,36600.000000,12781.651071,0.000000,23962.184853
2022-07-21,2.249300,0.000000,14400.000000,36600.000000,12641.705986,0.000000,23962.184853
2022-07-22,2.249900,200.000000,14600.000000,36800.000000,12845.078157,0.000000,23962.184853
2022-07-25,2.247900,0.000000,14600.000000,36800.000000,12833.659802,0.000000,23962.184853
2022-07-26,2.274700,0.000000,14600.000000,36800.000000,12986.665756,0.000000,23962.184853
2022-07-27,2.247300,0.000000,14600.000000,36800.000000,12830.234296,0.000000,23962.184853
2022-07-28,2.233800,0.000000,14600.000000,36800.000000,12753.160401,0.000000,23962.184853
2022-07-29,2.169600,200.000000,14800.000000,37000.000000,12586.631214,0.000000,23962.184853
2022-08-01,2.177200,0.000000,14800.000000,37000.000000,12630.721552,0.000000,23962.184853
2022-08-02,2.136100,0.000000,14800.000000,37000.000000,12392.285646,0.000000,23962.184853
2022-08-03,2.142500,0.000000,14800.000000,37000.000000,12429.414351,0.000000,23962.184853
2022-08-04,2.180600,0.000000,14800.000000,37000.000000,12650.446177,0.000000,23962.184853
2022-08-05,2.183200,200.000000,15000.000000,37200.000000,12865.529714,0.000000,23962.184853
2022-08-08,2.163100,0.000000,15000.000000,37200.000000,12747.081039,0.000000,23962.184853
2022-08-09,2.151300,0.000000,15000.000000,37200.000000,12677.544006,0.000000,23962.184853
2022-08-10,2.113600,0.000000,15000.000000,37200.000000,12455.379078,0.000000,23962.184853
2022-08-11,2.159000,0.000000,15000.000000,37200.000000,12722.919866,0.000000,23962.184853
2022-08-12,2.183900,200.000000,15200.000000,37400.000000,13069.654792,0.000000,23962.184853
2022-08-15,2.163400,0.000000,15200.000000,37400.000000,12946.971554,0.000000,23962.184853
2022-08-16,2.147100,0.000000,15200.000000,37400.000000,12849.423419,0.000000,23962.184853
2022-08-17,2.160000,0.000000,15200.000000,37400.000000,12926.624090,0.000000,23962.184853
2022-08-18,2.139600,0.000000,15200.000000,37400.000000,12804.539307,0.000000,23962.184853
2022-08-19,2.143900,200.000000,15400.000000,37600.000000,13030.272864,0.000000,23962.184853
2022-08-22,2.147300,0.000000,15400.000000,37600.000000,13050.937507,0.000000,23962.184853
2022-08-23,2.128700,0.000000,15400.000000,37600.000000,12937.889755,0.000000,23962.184853
2022-08-24,2.106600,0.000000,15400.000000,37600.000000,12803.569577,0.000000,23962.184853
2022-08-25,2.169000,0.000000,15400.000000,37600.000000,13182.826551,0.000000,23962.184853
2022-08-26,2.184900,200.000000,15600.000000,37800.000000,13479.464145,0.000000,23962.184853
2022-08-29,2.162500,0.000000,15600.000000,37800.000000,13341.270179,0.000000,23962.184853
2022-08-30,2.159200,0.000000,15600.000000,37800.000000,13320.911247,0.000000,23962.184853
2022-08-31,2.191100,0.000000,15600.000000,37800.000000,13517.714261,0.000000,23962.184853
2022-09-01,2.142800,0.000000,15600.000000,37800.000000,13219.733521,0.000000,23962.184853
2022-09-02,2.123600,200.000000,15800.000000,38000.000000,13301.281550,0.000000,23962.184853
2022-09-05,2.088200,0.000000,15800.000000,38000.000000,13079.551767,0.000000,23962.184853
2022-09-06,2.086700,0.000000,15800.000000,38000.000000,13070.156438,0.000000,23962.184853
2022-09-07,2.066400,0.000000,15800.000000,38000.000000,12943.006308,0.000000,23962.184853
2022-09-08,2.053300,0.000000,15800.000000,38000.000000,12860.953761,0.000000,23962.184853
2022-09-09,2.099100,200.000000,16000.000000,38200.000000,13347.824497,0.000000,23962.184853
2022-09-13,2.088400,0.000000,16000.000000,38200.000000,13279.784994,0.000000,23962.184853
2022-09-14,2.062500,0.000000,16000.000000,38200.000000,13115.091242,0.000000,23962.184853
2022-09-15,2.082900,0.000000,16000.000000,38200.000000,13244.811417,0.000000,23962.184853
2022-09-16,2.037000,0.000000,16000.000000,38200.000000,12952.941023,0.000000,23962.184853
2022-09-19,2.032800,200.000000,16200.000000,38400.000000,13126.233928,0.000000,23962.184853
2022-09-20,2.051600,0.000000,16200.000000,38400.000000,13247.629637,0.000000,23962.184853
2022-09-21,2.026800,0.000000,16200.000000,38400.000000,13087.490616,0.000000,23962.184853
2022-09-22,1.997900,0.000000,16200.000000,38400.000000,12900.876999,0.000000,23962.184853
2022-09-23,1.992200,0.000000,16200.000000,38400.000000,12864.070854,0.000000,23962.184853
2022-09-26,2.022800,200.000000,16400.000000,38600.000000,13261.661742,0.000000,23962.184853
2022-09-27,2.070300,0.000000,16400.000000,38600.000000,13573.076085,0.000000,23962.184853
2022-09-28,2.054700,0.000000,16400.000000,38600.000000,13470.801059,0.000000,23962.184853
2022-09-29,2.045900,0.000000,16400.000000,38600.000000,13413.107454,0.000000,23962.184853
2022-09-30,2.031300,0.000000,16400.000000,38600.000000,13317.388519,0.000000,23962.184853
2022-10-10,1.973400,200.000000,16600.000000,38800.000000,13137.790825,0.000000,23962.184853
2022-10-11,1.952500,0.000000,16600.000000,38800.000000,12998.650343,0.000000,23962.184853
2022-10-12,1.943200,0.000000,16600.000000,38800.000000,12936.736157,0.000000,23962.184853
2022-10-13,1.905400,0.000000,16600.000000,38800.000000,12685.084949,0.000000,23962.184853
2022-10-14,1.944200,0.000000,16600.000000,38800.000000,12943.393596,0.000000,23962.184853
2022-10-17,1.932400,200.000000,16800.000000,39000.000000,13064.835812,0.000000,23962.184853
2022-10-18,1.941200,0.000000,16800.000000,39000.000000,13124.332063,0.000000,23962.184853
2022-10-19,1.877200,0.000000,16800.000000,39000.000000,12691.632057,0.000000,23962.184853
2022-10-20,1.849300,0.000000,16800.000000,39000.000000,12503.001898,0.000000,23962.184853
2022-10-21,1.830200,0.000000,16800.000000,39000.000000,12373.867989,0.000000,23962.184853
2022-10-24,1.705600,200.000000,17000.000000,39200.000000,11731.455165,0.000000,23962.184853
2022-10-25,1.707300,0.000000,17000.000000,39200.000000,11743.148102,0.000000,23962.184853
2022-10-26,1.722700,0.000000,17000.000000,39200.000000,11849.072357,0.000000,23962.184853
2022-10-27,1.679000,0.000000,17000.000000,39200.000000,11548.495088,0.000000,23962.184853
2022-10-28,1.630800,0.000000,17000.000000,39200.000000,11216.965926,0.000000,23962.184853
2022-10-31,1.604000,200.000000,17200.000000,39400.000000,11232.630209,0.000000,23962.184853
2022-11-01,1.714300,0.000000,17200.000000,39400.000000,12005.048608,0.000000,23962.184853
2022-11-02,1.754100,0.000000,17200.000000,39400.000000,12283.763497,0.000000,23962.184853
2022-11-03,1.718000,0.000000,17200.000000,39400.000000,12030.959289,0.000000,23962.184853
2022-11-04,1.810400,0.000000,17200.000000,39400.000000,12678.026017,0.000000,23962.184853
2022-11-07,1.833800,200.000000,17400.000000,39600.000000,13041.893564,0.000000,23962.184853
2022-11-08,1.815100,0.000000,17400.000000,39600.000000,12908.900103,0.000000,23962.184853
2022-11-09,1.785800,0.000000,17400.000000,39600.000000,12700.519973,0.000000,23962.184853
2022-11-10,1.785000,0.000000,17400.000000,39600.000000,12694.830414,0.000000,23962.184853
2022-11-11,1.897300,0.000000,17400.000000,39600.000000,13493.502377,0.000000,23962.184853
2022-11-14,1.905600,200.000000,17600.000000,39800.000000,13752.531561,0.000000,23962.184853
2022-11-15,1.966800,0.000000,17600.000000,39800.000000,14194.206063,0.000000,23962.184853
2022-11-16,1.966100,0.000000,17600.000000,39800.000000,14189.154231,0.000000,23962.184853
2022-11-17,1.946400,0.000000,17600.000000,39800.000000,14046.981229,0.000000,23962.184853
2022-11-18,1.952800,0.000000,17600.000000,39800.000000,14093.169412,0.000000,23962.184853
2022-11-21,1.906800,200.000000,17800.000000,40000.000000,13961.191845,0.000000,23962.184853
2022-11-22,1.893400,0.000000,17800.000000,40000.000000,13863.079840,0.000000,23962.184853
2022-11-23,1.884900,0.000000,17800.000000,40000.000000,13800.844614,0.000000,23962.184853
2022-11-24,1.877100,0.000000,17800.000000,40000.000000,13743.734641,0.000000,23962.184853
2022-11-25,1.869000,0.000000,17800.000000,40000.000000,13684.428130,0.000000,23962.184853
2022-11-28,1.859300,200.000000,18000.000000,40200.000000,13813.406754,0.000000,23962.184853
2022-11-29,1.965300,0.000000,18000.000000,40200.000000,14600.918783,0.000000,23962.184853
2022-11-30,1.981000,0.000000,18000.000000,40200.000000,14717.559716,0.000000,23962.184853
2022-12-01,2.019500,0.000000,18000.000000,40200.000000,15003.590028,0.000000,23962.184853
2022-12-02,2.011000,0.000000,18000.000000,40200.000000,14940.440478,0.000000,23962.184853
2022-12-05,2.073400,200.000000,18200.000000,40400.000000,15604.032465,0.000000,23962.184853
2022-12-06,2.079500,0.000000,18200.000000,40400.000000,15649.939959,0.000000,23962.184853
2022-12-07,2.056800,0.000000,18200.000000,40400.000000,15479.103875,0.000000,23962.184853
2022-12-08,2.093700,0.000000,18200.000000,40400.000000,15756.806585,0.000000,23962.184853
2022-12-09,2.151300,0.000000,18200.000000,40400.000000,16190.293741,0.000000,23962.184853
2022-12-12,2.105900,200.000000,18400.000000,40600.000000,16048.621573,0.000000,23962.184853
2022-12-13,2.122700,0.000000,18400.000000,40600.000000,16176.650844,0.000000,23962.184853
2022-12-14,2.160500,0.000000,18400.000000,40600.000000,16464.716705,0.000000,23962.184853
2022-12-15,2.132000,0.000000,18400.000000,40600.000000,16247.524191,0.000000,23962.184853
2022-12-16,2.147300,0.000000,18400.000000,40600.000000,16364.122277,0.000000,23962.184853
2022-12-19,2.129600,200.000000,18600.000000,40800.000000,16429.234295,0.000000,23962.184853
2022-12-20,2.072300,0.000000,18600.000000,40800.000000,15987.181738,0.000000,23962.184853
2022-12-21,2.088500,0.000000,18600.000000,40800.000000,16112.159948,0.000000,23962.184853
2022-12-22,2.144000,0.000000,18600.000000,40800.000000,16540.326037,0.000000,23962.184853
2022-12-23,2.152900,0.000000,18600.000000,40800.000000,16608.986905,0.000000,23962.184853
2022-12-26,2.132700,200.000000,18800.000000,41000.000000,16653.149878,0.000000,23962.184853
2022-12-27,2.150700,0.000000,18800.000000,41000.000000,16793.702557,0.000000,23962.184853
2022-12-28,2.169600,0.000000,18800.000000,41000.000000,16941.282869,0.000000,23962.184853
2022-12-29,2.169300,0.000000,18800.000000,41000.000000,16938.940325,0.000000,23962.184853
2022-12-30,2.168800,0.000000,18800.000000,41000.000000,16935.036084,0.000000,23962.184853
2022-12-31,2.168600,200.000000,19000.000000,41200.000000,17133.474387,0.000000,23962.184853
2023-01-03,2.175300,0.000000,19000.000000,41200.000000,17186.409128,0.000000,23962.184853
2023-01-04,2.203100,0.000000,19000.000000,41200.000000,17406.048798,0.000000,23962.184853
2023-01-05,2.267400,0.000000,19000.000000,41200.000000,17914.064293,0.000000,23962.184853
2023-01-06,2.258800,0.000000,19000.000000,41200.000000,17846.118208,0.000000,23962.184853
2023-01-09,2.297900,200.000000,19200.000000,41400.000000,18355.035873,0.000000,23962.184853
2023-01-10,2.291700,0.000000,19200.000000,41400.000000,18305.511863,0.000000,23962.184853
2023-01-11,2.293300,0.000000,19200.000000,41400.000000,18318.292253,0.000000,23962.184853
2023-01-12,2.281600,0.000000,19200.000000,41400.000000,18224.835654,0.000000,23962.184853
2023-01-13,2.329200,0.000000,19200.000000,41400.000000,18605.052246,0.000000,23962.184853
2023-01-16,2.349500,200.000000,19400.000000,41600.000000,18967.203440,0.000000,23962.184853
2023-01-17,2.332300,0.000000,19400.000000,41600.000000,18828.350110,0.000000,23962.184853
2023-01-18,2.331800,0.000000,19400.000000,41600.000000,18824.313676,0.000000,23962.184853
2023-01-19,2.341300,0.000000,19400.000000,41600.000000,18901.005922,0.000000,23962.184853
2023-01-20,2.366100,0.000000,19400.000000,41600.000000,19101.213049,0.000000,23962.184853
2023-01-30,2.380300,200.000000,19600.000000,41800.000000,19415.847775,0.000000,23962.184853
2023-01-31,2.323000,0.000000,19600.000000,41800.000000,18948.457918,0.000000,23962.184853
2023-02-01,2.337900,0.000000,19600.000000,41800.000000,19069.995594,0.000000,23962.184853
2023-02-02,2.326200,0.000000,19600.000000,41800.000000,18974.559969,0.000000,23962.184853
2023-02-03,2.304200,0.000000,19600.000000,41800.000000,18795.108366,0.000000,23962.184853
2023-02-06,2.246600,200.000000,19800.000000,42000.000000,18525.271441,0.000000,23962.184853
2023-02-07,2.256200,0.000000,19800.000000,42000.000000,18604.432220,0.000000,23962.184853
2023-02-08,2.244300,0.000000,19800.000000,42000.000000,18506.305838,0.000000,23962.184853
2023-02-09,2.286400,0.000000,19800.000000,42000.000000,18853.458837,0.000000,23962.184853
2023-02-10,2.263800,0.000000,19800.000000,42000.000000,18667.101170,0.000000,23962.184853
2023-02-13,2.308800,200.000000,20000.000000,42200.000000,19238.167321,0.000000,23962.184853
2023-02-14,2.285900,0.000000,20000.000000,42200.000000,19047.352165,0.000000,23962.184853
2023-02-15,2.268700,0.000000,20000.000000,42200.000000,18904.032485,0.000000,23962.184853
2023-02-16,2.273700,0.000000,20000.000000,42200.000000,18945.695183,0.000000,23962.184853
2023-02-17,2.252500,0.000000,20000.000000,42200.000000,18769.045344,0.000000,23962.184853
2023-02-20,2.292300,200.000000,20200.000000,42400.000000,19300.680418,0.000000,23962.184853
2023-02-21,2.258100,0.000000,20200.000000,42400.000000,19012.723663,0.000000,23962.184853
2023-02-22,2.235800,0.000000,20200.000000,42400.000000,18824.962387,0.000000,23962.184853
2023-02-23,2.230600,0.000000,20200.000000,42400.000000,18781.179488,0.000000,23962.184853
2023-02-24,2.192400,0.000000,20200.000000,42400.000000,18459.543580,0.000000,23962.184853
2023-02-27,2.209000,200.000000,20400.000000,42600.000000,18799.312064,0.000000,23962.184853
2023-02-28,2.201500,0.000000,20400.000000,42600.000000,18735.484612,0.000000,23962.184853
2023-03-01,2.266600,0.000000,20400.000000,42600.000000,19289.506892,0.000000,23962.184853
2023-03-02,2.250700,0.000000,20400.000000,42600.000000,19154.192695,0.000000,23962.184853
2023-03-03,2.258600,0.000000,20400.000000,42600.000000,19221.424277,0.000000,23962.184853
2023-03-06,2.246800,200.000000,20600.000000,42800.000000,19321.002420,0.000000,23962.184853
2023-03-07,2.217700,0.000000,20600.000000,42800.000000,19070.761557,0.000000,23962.184853
2023-03-08,2.186500,0.000000,20600.000000,42800.000000,18802.462075,0.000000,23962.184853
2023-03-09,2.171300,0.000000,20600.000000,42800.000000,18671.752071,0.000000,23962.184853
2023-03-10,2.130700,0.000000,20600.000000,42800.000000,18322.618772,0.000000,23962.184853
2023-03-13,2.164300,200.000000,20800.000000,43000.000000,18811.556675,0.000000,23962.184853
2023-03-14,2.136300,0.000000,20800.000000,43000.000000,18568.187647,0.000000,23962.184853
2023-03-15,2.132000,0.000000,20800.000000,43000.000000,18530.813118,0.000000,23962.184853
2023-03-16,2.115700,0.000000,20800.000000,43000.000000,18389.137577,0.000000,23962.184853
2023-03-17,2.105500,0.000000,20800.000000,43000.000000,18300.481716,0.000000,23962.184853
2023-03-20,2.064700,200.000000,21000.000000,43200.000000,18145.858276,0.000000,23962.184853
2023-03-21,2.116500,0.000000,21000.000000,43200.000000,18601.108656,0.000000,23962.184853
2023-03-22,2.125900,0.000000,21000.000000,43200.000000,18683.721659,0.000000,23962.184853
2023-03-23,2.172100,0.000000,21000.000000,43200.000000,19089.755781,0.000000,23962.184853
2023-03-24,2.157200,0.000000,21000.000000,43200.000000,18958.805382,0.000000,23962.184853
2023-03-27,2.126300,200.000000,21200.000000,43400.000000,18887.237106,0.000000,23962.184853
2023-03-28,2.159500,0.000000,21200.000000,43400.000000,19182.141998,0.000000,23962.184853
2023-03-29,2.183400,0.000000,21200.000000,43400.000000,19394.437989,0.000000,23962.184853
2023-03-30,2.196300,0.000000,21200.000000,43400.000000,19509.024529,0.000000,23962.184853
2023-03-31,2.191000,0.000000,21200.000000,43400.000000,19461.946338,0.000000,23962.184853
2023-04-03,2.185900,200.000000,21400.000000,43600.000000,19616.644683,0.000000,23962.184853
2023-04-04,2.179900,0.000000,21400.000000,43600.000000,19562.799645,0.000000,23962.184853
2023-04-06,2.162000,0.000000,21400.000000,43600.000000,19402.161949,0.000000,23962.184853
2023-04-07,2.160100,0.000000,21400.000000,43600.000000,19385.111020,0.000000,23962.184853
2023-04-10,2.148000,0.000000,21400.000000,43600.000000,19276.523528,0.000000,23962.184853
2023-04-11,2.133900,200.000000,21600.000000,43800.000000,19349.987689,0.000000,23962.184853
2023-04-12,2.093400,0.000000,21600.000000,43800.000000,18982.737817,0.000000,23962.184853
2023-04-13,2.115900,0.000000,21600.000000,43800.000000,19186.765524,0.000000,23962.184853
2023-04-14,2.110200,0.000000,21600.000000,43800.000000,19135.078505,0.000000,23962.184853
